Roll,Pitch,Yaw,Alt,Lat,Lng,Category
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,0.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,360.0,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,359.99,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,359.99,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,359.99,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,359.99,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,359.99,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,359.99,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,359.99,30.1000003815,49.28357000000001,-123.11502,0
0.0,0.0,359.99,30.1200008392,49.28357000000001,-123.11502,0
0.0,0.0,359.99,30.1399993896,49.28357000000001,-123.11502,0
0.0,0.0,359.99,30.1800003052,49.28357000000001,-123.11502,0
0.0,0.0,359.99,30.209999084499998,49.28357000000001,-123.11502,0
-0.19,-0.17,359.99,30.270000457800002,49.28357000000001,-123.11502,0
-0.53,-0.45,359.99,30.3899993896,49.28357000000001,-123.11502,0
-0.8,-0.67,359.99,30.540000915500002,49.28357000000001,-123.11502,0
-0.88,-0.77,359.98,30.7000007629,49.28357000000001,-123.11502,0
-0.8,-0.72,359.96,30.8500003815,49.28357000000001,-123.1150201,0
-0.62,-0.56,359.95,31.010000228899997,49.28357000000001,-123.1150201,0
-0.4,-0.35,359.94,31.159999847399998,49.2835701,-123.1150202,0
-0.19,-0.16,359.94,31.3199996948,49.2835701,-123.1150203,0
-0.03,-0.03,359.93,31.489999771100006,49.28357020000001,-123.11502040000002,0
0.06,0.03,359.93,31.670000076300006,49.28357020000001,-123.11502040000002,0
0.1,0.05,359.93,31.8500003815,49.2835703,-123.1150205,0
0.09,0.05,359.94,32.0299987793,49.2835703,-123.1150206,0
0.07,0.05,359.94,32.2200012207,49.2835703,-123.1150206,0
0.05,0.07,359.94,32.409999847399995,49.2835703,-123.1150207,0
0.06,0.1,359.94,32.5999984741,49.2835703,-123.1150207,0
0.1,0.13,359.94,32.7999992371,49.2835703,-123.11502079999998,0
0.13,0.16,359.94,33.0,49.2835704,-123.11502079999998,0
0.15,0.17,359.94,33.2000007629,49.2835704,-123.11502079999998,0
0.16,0.16,359.94,33.4000015259,49.2835704,-123.11502079999998,0
0.16,0.13,359.94,33.6100006104,49.2835704,-123.1150209,0
0.16,0.11,359.94,33.8199996948,49.2835704,-123.1150209,0
0.15,0.1,359.94,34.0200004578,49.2835704,-123.1150209,0
0.15,0.11,359.94,34.2299995422,49.2835704,-123.1150209,0
0.14,0.1,359.93,34.4500007629,49.2835704,-123.1150209,0
0.12,0.08,359.93,34.659999847399995,49.2835704,-123.11502079999998,0
